application_date,branch_id,client_id,age,monthly_income,requested_amount,loan_term_months,existing_debt,employment_type,months_in_job,prior_late_payments,payment_history_score,debt_to_income,manual_review,approved,days_past_due_6m,default_30d,collection_calls_6m,restructured_after_default,legal_collection_status,p_mora_sin_intervencion
2024-08-30,Santo Domingo,C109331,34,39300.0,120000.0,24,252500.0,formal,79.0,3,51.0,0.535,1,1,21.0,0.0,1.0,0.0,ninguna,0.3131
2024-08-30,Santo Domingo,C101154,50,58400.0,221000.0,12,280500.0,informal,,3,,0.4,1,1,27.0,0.0,1.0,0.0,ninguna,0.4631
2024-08-30,Santo Domingo,C118209,31,61300.0,222000.0,48,331900.0,formal,8.0,0,53.0,0.451,1,1,83.0,1.0,8.0,1.0,judicial,0.2505
2024-08-30,Azua,C102228,67,58900.0,198000.0,18,124000.0,informal,,2,61.0,0.175,1,1,0.0,0.0,0.0,0.0,ninguna,0.1985
2024-08-30,San Cristóbal,C119156,41,48900.0,201000.0,24,33500.0,pensionado,235.0,0,61.0,0.057,0,1,0.0,0.0,0.0,0.0,ninguna,0.0436
2024-08-30,Azua,C117920,54,22700.0,61000.0,24,118500.0,independiente,35.0,0,,0.435,1,1,0.0,0.0,0.0,0.0,ninguna,0.1775
2024-08-30,Azua,C300765,26,11700.0,63000.0,12,92600.0,formal,38.0,0,71.0,0.66,1,1,0.0,0.0,0.0,0.0,ninguna,0.115
2024-08-30,Azua,C309883,45,19000.0,117000.0,12,176100.0,informal,,1,45.0,0.772,1,1,25.0,0.0,4.0,0.0,ninguna,0.5754
2024-08-30,Azua,C302444,29,25700.0,32000.0,6,102000.0,formal,19.0,1,65.0,0.331,1,1,0.0,0.0,0.0,0.0,ninguna,0.1129
2024-08-30,Santo Domingo,C310211,38,47900.0,421000.0,24,304900.0,informal,,1,63.0,0.53,1,1,0.0,0.0,1.0,0.0,ninguna,0.2782
2024-08-30,Santo Domingo,C312550,26,87200.0,543000.0,18,517400.0,formal,10.0,0,72.0,0.494,1,1,0.0,0.0,0.0,0.0,ninguna,0.0981
2024-08-30,Santo Domingo,C314091,43,18900.0,46000.0,48,69000.0,independiente,30.0,0,71.0,0.304,1,1,0.0,0.0,0.0,0.0,ninguna,0.0278
2024-08-30,Santo Domingo,C301021,28,36000.0,119000.0,36,275700.0,informal,,1,61.0,0.638,1,1,126.0,1.0,5.0,0.0,ninguna,0.5345
2024-08-30,San Cristóbal,C311727,25,43400.0,188000.0,12,94000.0,informal,,0,,0.18,1,1,51.0,1.0,7.0,1.0,prejudicial,0.2981
2024-08-30,Baní,C114952,39,56300.0,262000.0,6,271000.0,independiente,160.0,2,60.0,0.401,1,1,0.0,0.0,0.0,0.0,ninguna,0.0713
2024-08-30,Baní,C111588,58,21200.0,166000.0,12,77000.0,pensionado,43.0,0,64.0,0.303,1,1,17.0,0.0,1.0,0.0,ninguna,0.0315
2024-08-30,San Cristóbal,C302258,29,17000.0,110000.0,24,39800.0,independiente,54.0,1,66.0,0.195,1,1,5.0,0.0,1.0,0.0,ninguna,0.0489
2024-08-30,San Cristóbal,C113929,30,71000.0,534000.0,36,218000.0,formal,76.0,3,47.0,0.256,1,1,26.0,0.0,0.0,0.0,ninguna,0.2443
2024-08-30,Baní,C118104,42,28300.0,113000.0,24,212500.0,formal,18.0,0,62.0,0.626,1,1,0.0,0.0,0.0,0.0,ninguna,0.1743
2024-08-30,Baní,C100315,39,32000.0,81000.0,24,131400.0,formal,57.0,1,82.0,0.342,1,1,0.0,0.0,0.0,0.0,ninguna,0.0408
2024-08-30,Azua,C107171,42,38000.0,152000.0,12,105700.0,informal,,0,58.0,0.232,1,1,22.0,0.0,1.0,0.0,ninguna,0.2225
2024-08-30,Santo Domingo,C110884,40,80000.0,572000.0,24,470700.0,formal,119.0,3,49.0,0.49,1,1,0.0,0.0,1.0,0.0,ninguna,0.2209
2024-08-30,Azua,C114305,32,44700.0,146000.0,24,40200.0,informal,,2,48.0,0.075,1,1,0.0,0.0,0.0,0.0,ninguna,0.4867
2024-08-30,Baní,C119802,56,23100.0,78000.0,18,126500.0,formal,209.0,0,76.0,0.456,1,1,45.0,1.0,5.0,0.0,judicial,0.016
2024-08-30,Baní,C109006,48,26500.0,56000.0,48,161700.0,pensionado,128.0,0,68.0,0.508,1,1,0.0,0.0,1.0,0.0,ninguna,0.0244
2024-08-30,Santo Domingo,C312591,32,73200.0,387000.0,12,435700.0,formal,24.0,0,60.0,0.496,1,1,15.0,0.0,1.0,0.0,ninguna,0.1813
2024-08-30,Baní,C112866,64,47400.0,306000.0,36,147400.0,formal,56.0,1,58.0,0.259,1,1,0.0,0.0,0.0,0.0,ninguna,0.1138
2024-08-30,Santo Domingo,C111103,43,24800.0,47000.0,12,126400.0,formal,27.0,0,,0.425,1,1,0.0,0.0,0.0,0.0,ninguna,0.0833
2024-09-02,Santo Domingo,C100592,63,23300.0,62000.0,24,83600.0,informal,,0,88.0,0.299,1,1,0.0,0.0,0.0,0.0,ninguna,0.0349
2024-09-02,San Cristóbal,C116338,28,17400.0,69000.0,36,60600.0,formal,82.0,1,59.0,0.29,1,1,0.0,0.0,0.0,0.0,ninguna,0.1515
2024-09-02,Azua,C116349,35,38800.0,107000.0,6,67800.0,formal,24.0,0,76.0,0.146,0,1,0.0,0.0,0.0,0.0,ninguna,0.0398
2024-09-02,Baní,C108029,44,40500.0,147000.0,12,167800.0,formal,12.0,2,58.0,0.345,1,1,14.0,0.0,1.0,0.0,ninguna,0.2441
2024-09-02,Baní,C312130,21,28200.0,202000.0,36,60800.0,independiente,32.0,1,,0.18,1,1,0.0,0.0,0.0,0.0,ninguna,0.1375
2024-09-02,San Cristóbal,C107744,23,37300.0,201000.0,6,76500.0,informal,,1,70.0,0.171,1,1,0.0,0.0,0.0,0.0,ninguna,0.2248
2024-09-02,Azua,C103398,23,26500.0,166000.0,18,69600.0,formal,23.0,0,43.0,0.219,0,1,0.0,0.0,1.0,0.0,ninguna,0.3793
2024-09-02,San Cristóbal,C111975,34,38400.0,306000.0,48,9200.0,independiente,52.0,1,57.0,0.02,1,0,,,,,,0.0903
2024-09-02,San Cristóbal,C110132,51,37800.0,112000.0,36,145300.0,formal,17.0,0,,0.32,0,1,9.0,0.0,1.0,0.0,ninguna,0.1313
2024-09-02,Santo Domingo,C119009,59,30800.0,174000.0,12,247200.0,formal,72.0,1,63.0,0.669,1,1,4.0,0.0,3.0,0.0,ninguna,0.1608
2024-09-02,Azua,C104065,47,32100.0,189000.0,12,98200.0,formal,40.0,4,43.0,0.255,1,1,0.0,0.0,0.0,0.0,ninguna,0.4073
2024-09-02,Baní,C108373,58,16900.0,30000.0,24,130300.0,formal,130.0,2,51.0,0.643,1,1,0.0,0.0,0.0,0.0,ninguna,0.0936
2024-09-02,Santo Domingo,C309367,36,20400.0,54000.0,48,78400.0,formal,57.0,0,48.0,0.32,1,1,24.0,0.0,0.0,0.0,ninguna,0.059
2024-09-02,Azua,C104012,50,30200.0,69000.0,36,63800.0,pensionado,85.0,0,64.0,0.176,0,1,9.0,0.0,0.0,0.0,ninguna,0.0326
2024-09-02,Azua,C115146,42,16200.0,38000.0,24,66300.0,informal,,1,59.0,0.341,1,1,13.0,0.0,1.0,0.0,ninguna,0.5443
2024-09-02,Santo Domingo,C110710,45,12200.0,80000.0,24,27000.0,formal,17.0,0,70.0,0.184,0,1,0.0,0.0,0.0,0.0,ninguna,0.0602
2024-09-02,San Cristóbal,C315940,28,17600.0,54000.0,48,111500.0,formal,32.0,3,,0.528,1,0,,,,,,0.5511
2024-09-02,Baní,C117796,41,93500.0,179000.0,24,283800.0,formal,22.0,3,42.0,0.253,1,1,0.0,0.0,1.0,0.0,ninguna,0.205
2024-09-02,Santo Domingo,C108185,29,31200.0,61000.0,24,220700.0,formal,80.0,0,,0.589,1,1,0.0,0.0,0.0,0.0,ninguna,0.0754
2024-09-02,Azua,C104609,38,52400.0,203000.0,6,205100.0,pensionado,199.0,0,63.0,0.326,1,1,21.0,0.0,4.0,0.0,ninguna,0.0637
2024-09-02,San Cristóbal,C116881,46,43500.0,94000.0,48,275800.0,formal,47.0,1,76.0,0.528,1,1,0.0,0.0,0.0,0.0,ninguna,0.0941
2024-09-02,Azua,C100516,50,12500.0,28000.0,36,77400.0,independiente,11.0,0,55.0,0.516,1,1,0.0,0.0,0.0,0.0,ninguna,0.3006
2024-09-02,San Cristóbal,C300072,44,39100.0,191000.0,18,70500.0,formal,33.0,0,53.0,0.15,0,1,0.0,0.0,1.0,0.0,ninguna,0.1053
2024-09-02,Santo Domingo,C109094,37,27900.0,162000.0,36,65700.0,formal,67.0,0,61.0,0.196,0,1,0.0,0.0,0.0,0.0,ninguna,0.0588
2024-09-02,Azua,C303517,44,50000.0,344000.0,12,229000.0,informal,,1,73.0,0.382,1,1,14.0,0.0,3.0,0.0,ninguna,0.2203
2024-09-02,Santo Domingo,C115437,48,83100.0,253000.0,18,181500.0,formal,19.0,0,70.0,0.182,0,1,13.0,0.0,1.0,0.0,ninguna,0.0771
2024-09-02,Santo Domingo,C119978,50,68400.0,305000.0,24,322600.0,formal,48.0,1,76.0,0.393,1,1,30.0,0.0,1.0,0.0,ninguna,0.074
2024-09-02,San Cristóbal,C119349,53,39000.0,210000.0,24,201900.0,independiente,12.0,1,60.0,0.431,1,1,0.0,0.0,0.0,0.0,ninguna,0.3261
2024-09-02,San Cristóbal,C105464,32,28900.0,143000.0,36,90800.0,formal,45.0,1,78.0,0.262,1,1,21.0,0.0,0.0,0.0,ninguna,0.0541
2024-09-03,Azua,C100074,44,22000.0,178000.0,48,106500.0,formal,47.0,1,76.0,0.403,1,1,0.0,0.0,0.0,0.0,ninguna,0.0744
2024-09-03,San Cristóbal,C112006,27,31200.0,90000.0,36,123300.0,informal,,2,62.0,0.329,1,1,0.0,0.0,0.0,0.0,ninguna,0.191
2024-09-03,Santo Domingo,C101167,62,90400.0,339000.0,36,929200.0,independiente,47.0,2,50.0,0.857,1,1,63.0,1.0,8.0,0.0,ninguna,0.4344
2024-09-03,San Cristóbal,C109580,31,54000.0,333000.0,24,119800.0,independiente,16.0,0,76.0,0.185,0,1,26.0,0.0,1.0,0.0,ninguna,0.0701
2024-09-03,Azua,C108224,53,56500.0,211000.0,48,90700.0,formal,35.0,1,63.0,0.134,1,1,0.0,0.0,0.0,0.0,ninguna,0.1058
2024-09-03,Baní,C116700,38,50100.0,154000.0,48,137300.0,informal,,0,39.0,0.228,0,1,0.0,0.0,1.0,0.0,ninguna,0.4777
2024-09-03,Azua,C117921,53,110100.0,284000.0,18,227100.0,independiente,31.0,0,85.0,0.172,0,1,0.0,0.0,0.0,0.0,ninguna,0.0301
2024-09-03,Santo Domingo,C117212,40,77600.0,407000.0,18,54200.0,formal,108.0,0,68.0,0.058,0,0,,,,,,0.016
2024-09-03,San Cristóbal,C108941,42,22300.0,52000.0,36,31700.0,formal,18.0,2,,0.118,1,1,0.0,0.0,1.0,0.0,ninguna,0.3992
2024-09-03,Baní,C116290,39,51900.0,251000.0,36,133100.0,formal,22.0,0,81.0,0.214,1,1,0.0,0.0,0.0,0.0,ninguna,0.036
2024-09-03,Santo Domingo,C106027,36,62500.0,200000.0,24,223400.0,formal,31.0,0,78.0,0.298,1,1,0.0,0.0,0.0,0.0,ninguna,0.0511
2024-09-03,San Cristóbal,C305167,37,27200.0,92000.0,24,78400.0,independiente,50.0,0,,0.24,0,1,0.0,0.0,0.0,0.0,ninguna,0.115
2024-09-03,Santo Domingo,C100941,52,112800.0,472000.0,36,542100.0,formal,59.0,2,49.0,0.4,1,1,0.0,0.0,0.0,0.0,ninguna,0.1419
2024-09-03,Baní,C307498,28,52000.0,188000.0,6,191300.0,formal,32.0,0,,0.307,0,1,0.0,0.0,0.0,0.0,ninguna,0.131
2024-09-03,San Cristóbal,C111680,45,37000.0,135000.0,18,104000.0,informal,,1,60.0,0.234,1,1,25.0,0.0,1.0,0.0,ninguna,0.33
2024-09-03,Baní,C304425,38,56000.0,203000.0,12,144200.0,independiente,86.0,1,65.0,0.215,0,1,0.0,0.0,0.0,0.0,ninguna,0.0415
2024-09-03,Santo Domingo,C113694,63,41900.0,131000.0,36,229000.0,formal,48.0,1,64.0,0.455,1,1,0.0,0.0,1.0,0.0,ninguna,0.1114
2024-09-03,San Cristóbal,C301033,23,17300.0,50000.0,12,70800.0,informal,,0,78.0,0.341,1,1,105.0,1.0,6.0,1.0,prejudicial,0.1404
2024-09-03,Santo Domingo,C100685,37,29700.0,34000.0,12,176600.0,formal,43.0,1,,0.496,1,1,0.0,0.0,0.0,0.0,ninguna,0.1998
2024-09-03,Azua,C304272,30,67600.0,380000.0,24,364300.0,informal,,0,,0.449,1,1,12.0,0.0,1.0,0.0,ninguna,0.3986
2024-09-03,San Cristóbal,C119006,54,47900.0,89000.0,18,289600.0,formal,50.0,2,72.0,0.504,1,1,6.0,0.0,2.0,0.0,ninguna,0.2744
2024-09-03,Santo Domingo,C317065,30,48900.0,271000.0,18,77500.0,formal,72.0,3,57.0,0.132,1,1,0.0,0.0,0.0,0.0,ninguna,0.2224
2024-09-03,Baní,C110183,46,87400.0,290000.0,18,159500.0,informal,,2,57.0,0.152,1,1,0.0,0.0,0.0,0.0,ninguna,0.2084
2024-09-03,Santo Domingo,C301723,33,15100.0,46000.0,18,70600.0,formal,82.0,1,60.0,0.39,1,1,0.0,0.0,0.0,0.0,ninguna,0.1546
2024-09-03,San Cristóbal,C108804,55,43800.0,158000.0,24,149200.0,independiente,27.0,0,84.0,0.284,0,1,0.0,0.0,0.0,0.0,ninguna,0.0206
2024-09-03,Santo Domingo,C111775,30,38800.0,109000.0,12,120000.0,formal,14.0,0,70.0,0.258,1,1,22.0,0.0,4.0,0.0,ninguna,0.118
2024-09-03,Baní,C102380,40,44500.0,89000.0,12,360900.0,independiente,29.0,1,52.0,0.676,1,1,0.0,0.0,0.0,0.0,ninguna,0.2854
2024-09-03,Baní,C104790,24,57300.0,221000.0,24,58700.0,formal,19.0,0,77.0,0.085,0,1,0.0,0.0,0.0,0.0,ninguna,0.0349
2024-09-03,Santo Domingo,C117520,50,25200.0,27000.0,48,44400.0,formal,98.0,1,64.0,0.147,1,1,0.0,0.0,0.0,0.0,ninguna,0.0199
2024-09-03,Santo Domingo,C112102,28,32900.0,160000.0,24,53700.0,formal,47.0,0,54.0,0.136,0,1,29.0,0.0,1.0,0.0,ninguna,0.1155
2024-09-03,Baní,C117082,53,32600.0,68000.0,6,7800.0,independiente,66.0,0,86.0,0.02,0,1,0.0,0.0,0.0,0.0,ninguna,0.0065
2024-09-03,Azua,C102956,49,49800.0,105000.0,48,200800.0,formal,54.0,0,,0.336,1,1,0.0,0.0,0.0,0.0,ninguna,0.0757
2024-09-03,Santo Domingo,C308686,38,17900.0,71000.0,24,45000.0,formal,97.0,0,91.0,0.209,0,1,24.0,0.0,0.0,0.0,ninguna,0.0099
2024-09-04,Azua,C116952,48,95300.0,148000.0,12,549100.0,independiente,72.0,1,54.0,0.48,1,1,7.0,0.0,0.0,0.0,ninguna,0.2192
2024-09-04,San Cristóbal,C117098,52,41500.0,106000.0,36,82600.0,formal,22.0,0,,0.166,0,1,0.0,0.0,0.0,0.0,ninguna,0.0848
2024-09-04,Baní,C105911,45,55600.0,117000.0,12,134700.0,pensionado,87.0,1,51.0,0.202,1,1,0.0,0.0,1.0,0.0,ninguna,0.0214
2024-09-04,Santo Domingo,C114528,52,52300.0,224000.0,48,109900.0,independiente,39.0,0,55.0,0.175,0,1,24.0,0.0,1.0,0.0,ninguna,0.1364
2024-09-04,Azua,C114139,35,41300.0,150000.0,36,176000.0,informal,,0,65.0,0.355,1,1,0.0,0.0,0.0,0.0,ninguna,0.1639
2024-09-04,Azua,C112553,65,20600.0,39000.0,24,115500.0,formal,187.0,1,58.0,0.467,1,1,0.0,0.0,1.0,0.0,ninguna,0.0774
2024-09-04,Azua,C110861,44,64400.0,278000.0,36,370000.0,formal,26.0,1,47.0,0.479,1,1,0.0,0.0,0.0,0.0,ninguna,0.4262
2024-09-04,Santo Domingo,C109434,50,27100.0,178000.0,24,132500.0,informal,,0,54.0,0.407,1,1,1.0,0.0,3.0,0.0,ninguna,0.2926
2024-09-04,Santo Domingo,C119919,58,33500.0,56000.0,12,88500.0,formal,82.0,2,58.0,0.22,1,1,0.0,0.0,0.0,0.0,ninguna,0.0886
2024-09-04,Azua,C110084,36,30500.0,319000.0,48,130300.0,formal,28.0,0,66.0,0.356,1,1,0.0,0.0,0.0,0.0,ninguna,0.1211
2024-09-04,San Cristóbal,C111296,40,52300.0,272000.0,24,293500.0,formal,64.0,1,65.0,0.468,1,1,21.0,0.0,3.0,0.0,ninguna,0.0847
2024-09-04,Baní,C307153,30,21700.0,58000.0,24,117300.0,formal,102.0,0,,0.45,1,1,0.0,0.0,0.0,0.0,ninguna,0.032
2024-09-04,Santo Domingo,C301278,29,50000.0,229000.0,48,297100.0,formal,42.0,0,,0.495,1,1,0.0,0.0,0.0,0.0,ninguna,0.1152
2024-09-04,Santo Domingo,C309400,31,31100.0,76000.0,18,228200.0,formal,47.0,1,,0.611,1,1,36.0,1.0,0.0,1.0,prejudicial,0.1909
2024-09-04,Baní,C107275,36,55100.0,215000.0,12,134600.0,formal,32.0,1,63.0,0.204,1,1,11.0,0.0,3.0,0.0,ninguna,0.1093
2024-09-04,Santo Domingo,C301938,26,24600.0,98000.0,6,34900.0,formal,27.0,1,,0.118,0,1,44.0,1.0,5.0,1.0,ninguna,0.0876
2024-09-04,Santo Domingo,C311518,41,45600.0,188000.0,36,299500.0,independiente,10.0,5,21.0,0.547,1,1,33.0,1.0,5.0,0.0,ninguna,0.7705
2024-09-04,San Cristóbal,C304302,45,21200.0,49000.0,12,198700.0,informal,,3,,0.781,1,1,0.0,0.0,0.0,0.0,ninguna,0.6624
2024-09-04,Santo Domingo,C302325,32,16500.0,84000.0,24,98600.0,formal,83.0,0,62.0,0.498,1,1,0.0,0.0,0.0,0.0,ninguna,0.1016
2024-09-04,Baní,C102540,48,52300.0,296000.0,6,90600.0,independiente,54.0,0,99.0,0.144,0,1,21.0,0.0,2.0,0.0,ninguna,0.0043
2024-09-04,Santo Domingo,C315539,37,18200.0,72000.0,36,50700.0,formal,132.0,0,69.0,0.232,0,1,0.0,0.0,0.0,0.0,ninguna,0.0356
2024-09-04,San Cristóbal,C316316,21,39000.0,145000.0,24,187800.0,formal,11.0,0,82.0,0.401,1,1,0.0,0.0,0.0,0.0,ninguna,0.0666
2024-09-04,San Cristóbal,C111035,58,73800.0,97000.0,48,353700.0,formal,128.0,0,81.0,0.399,1,1,0.0,0.0,0.0,0.0,ninguna,0.0189
2024-09-04,Azua,C305404,31,45200.0,129000.0,24,241800.0,formal,105.0,2,,0.446,1,1,0.0,0.0,0.0,0.0,ninguna,0.2619
2024-09-04,Santo Domingo,C108629,58,32700.0,127000.0,12,215800.0,formal,14.0,0,,0.55,1,1,10.0,0.0,1.0,0.0,ninguna,0.2016
2024-09-04,Baní,C119067,52,80600.0,314000.0,24,451600.0,formal,90.0,0,,0.467,1,1,35.0,1.0,6.0,0.0,prejudicial,0.061
2024-09-04,Baní,C316572,34,52800.0,240000.0,24,379800.0,independiente,48.0,2,,0.599,1,1,0.0,0.0,0.0,0.0,ninguna,0.274
2024-09-04,San Cristóbal,C113036,24,28300.0,135000.0,6,122700.0,pensionado,75.0,1,55.0,0.361,1,1,0.0,0.0,0.0,0.0,ninguna,0.1704
2024-09-04,Santo Domingo,C315475,26,41300.0,206000.0,24,153700.0,formal,37.0,3,,0.31,1,1,0.0,0.0,0.0,0.0,ninguna,0.3174
2024-09-04,Baní,C110684,37,44900.0,104000.0,36,132200.0,formal,41.0,0,61.0,0.245,0,1,22.0,0.0,3.0,0.0,ninguna,0.0919
2024-09-04,Santo Domingo,C108603,42,43800.0,126000.0,24,293000.0,independiente,9.0,0,,0.557,1,1,0.0,0.0,0.0,0.0,ninguna,0.2475
2024-09-04,Santo Domingo,C301126,29,40500.0,161000.0,6,369900.0,independiente,32.0,0,60.0,0.761,1,1,0.0,0.0,0.0,0.0,ninguna,0.2802
2024-09-04,Santo Domingo,C305692,32,84100.0,376000.0,36,345900.0,independiente,15.0,0,60.0,0.343,1,1,23.0,0.0,1.0,0.0,ninguna,0.2083
2024-09-04,Baní,C118026,31,57800.0,332000.0,36,491800.0,formal,62.0,4,30.0,0.709,1,1,8.0,0.0,2.0,0.0,ninguna,0.4804
2024-09-04,Santo Domingo,C304634,24,49500.0,76000.0,12,212500.0,independiente,45.0,1,,0.358,1,1,28.0,0.0,3.0,0.0,ninguna,0.255
2024-09-04,Baní,C110291,52,37800.0,122000.0,36,89000.0,informal,,1,46.0,0.196,1,1,14.0,0.0,0.0,0.0,ninguna,0.2046
2024-09-04,Santo Domingo,C113491,42,36900.0,90000.0,48,207500.0,formal,52.0,0,,0.469,1,1,0.0,0.0,0.0,0.0,ninguna,0.053
2024-09-04,San Cristóbal,C109313,40,31700.0,101000.0,18,116600.0,informal,,2,,0.307,1,1,17.0,0.0,0.0,0.0,ninguna,0.5687
2024-09-05,Santo Domingo,C115499,50,44400.0,228000.0,12,115700.0,informal,,0,,0.217,0,1,46.0,1.0,7.0,0.0,judicial,0.1957
2024-09-05,Santo Domingo,C119988,52,11800.0,54000.0,12,64700.0,informal,,2,51.0,0.457,1,0,,,,,,0.5508
2024-09-05,Baní,C114066,46,96700.0,234000.0,36,568800.0,formal,35.0,0,60.0,0.49,1,1,0.0,0.0,0.0,0.0,ninguna,0.0736
2024-09-05,San Cristóbal,C111849,35,44000.0,154000.0,36,46300.0,formal,39.0,1,73.0,0.088,0,1,4.0,0.0,3.0,0.0,ninguna,0.0346
2024-09-05,Azua,C112663,60,54100.0,201000.0,12,106300.0,formal,67.0,2,,0.164,1,1,27.0,0.0,0.0,0.0,ninguna,0.217
2024-09-05,Santo Domingo,C101126,62,42500.0,179000.0,48,72800.0,formal,33.0,0,67.0,0.143,0,1,0.0,0.0,0.0,0.0,ninguna,0.0398
2024-09-05,Baní,C115599,39,25900.0,37000.0,36,157300.0,formal,63.0,1,46.0,0.506,1,1,16.0,0.0,0.0,0.0,ninguna,0.2
2024-09-05,San Cristóbal,C100640,26,62300.0,162000.0,48,113700.0,informal,,1,78.0,0.152,1,1,0.0,0.0,0.0,0.0,ninguna,0.2217
2024-09-05,Azua,C107867,34,34600.0,146000.0,24,140200.0,formal,21.0,0,,0.338,1,1,0.0,0.0,1.0,0.0,ninguna,0.3701
2024-09-05,Santo Domingo,C306344,30,27500.0,164000.0,24,121400.0,informal,,1,67.0,0.368,1,1,0.0,0.0,1.0,0.0,ninguna,0.2434
2024-09-05,Santo Domingo,C311023,21,23900.0,109000.0,24,196100.0,independiente,30.0,3,,0.684,1,1,0.0,0.0,0.0,0.0,ninguna,0.7408
2024-09-05,San Cristóbal,C318756,37,23400.0,35000.0,12,132200.0,informal,,0,83.0,0.471,1,1,0.0,0.0,0.0,0.0,ninguna,0.0576
2024-09-05,Baní,C318470,24,32900.0,97000.0,18,203800.0,formal,170.0,0,,0.516,1,1,0.0,0.0,0.0,0.0,ninguna,0.0516
2024-09-05,Baní,C106849,57,32800.0,374000.0,6,153300.0,formal,38.0,0,75.0,0.389,1,1,17.0,0.0,1.0,0.0,ninguna,0.0467
2024-09-05,Azua,C308582,39,24400.0,21000.0,12,102500.0,independiente,39.0,1,60.0,0.35,1,1,0.0,0.0,1.0,0.0,ninguna,0.1977
2024-09-05,Santo Domingo,C108634,35,47600.0,138000.0,24,184100.0,independiente,25.0,2,37.0,0.322,1,1,0.0,0.0,0.0,0.0,ninguna,0.3651
2024-09-05,Santo Domingo,C303179,41,58300.0,297000.0,36,289700.0,informal,,0,,0.414,1,1,0.0,0.0,0.0,0.0,ninguna,0.12
2024-09-05,San Cristóbal,C311423,23,27900.0,44000.0,24,110000.0,informal,,1,62.0,0.329,1,1,17.0,0.0,0.0,0.0,ninguna,0.323
2024-09-05,Azua,C307825,38,43700.0,264000.0,12,128100.0,pensionado,,1,65.0,0.244,1,1,107.0,1.0,5.0,0.0,ninguna,0.2265
2024-09-05,Santo Domingo,C103869,49,65600.0,134000.0,18,97500.0,informal,,0,84.0,0.124,0,1,12.0,0.0,0.0,0.0,ninguna,0.0331
2024-09-05,Azua,C105295,59,87900.0,331000.0,12,21100.0,formal,28.0,1,81.0,0.02,1,1,0.0,0.0,1.0,0.0,ninguna,0.0232
2024-09-05,Azua,C317748,47,75100.0,280000.0,18,233500.0,formal,37.0,0,87.0,0.259,1,1,15.0,0.0,1.0,0.0,ninguna,0.0443
2024-09-05,Azua,C114021,48,33200.0,144000.0,6,232000.0,formal,61.0,0,60.0,0.582,1,1,25.0,0.0,0.0,0.0,ninguna,0.1973
2024-09-05,San Cristóbal,C104204,58,30600.0,165000.0,18,99400.0,formal,19.0,0,69.0,0.271,1,1,0.0,0.0,0.0,0.0,ninguna,0.0632
2024-09-05,Santo Domingo,C300464,29,33700.0,50000.0,24,8100.0,formal,14.0,1,85.0,0.02,0,1,0.0,0.0,0.0,0.0,ninguna,0.0275
2024-09-05,Santo Domingo,C311065,33,17500.0,29000.0,48,54400.0,independiente,22.0,0,69.0,0.259,0,1,0.0,0.0,0.0,0.0,ninguna,0.0573
2024-09-05,Santo Domingo,C310226,47,17100.0,40000.0,18,47100.0,informal,,0,87.0,0.23,1,1,0.0,0.0,0.0,0.0,ninguna,0.044
2024-09-06,Azua,C316002,48,19600.0,54000.0,24,12900.0,formal,117.0,0,,0.055,0,1,0.0,0.0,0.0,0.0,ninguna,0.0167
2024-09-06,Santo Domingo,C102076,42,42500.0,140000.0,18,343900.0,formal,263.0,0,79.0,0.674,1,1,0.0,0.0,0.0,0.0,ninguna,0.0252
2024-09-06,Azua,C107612,56,42500.0,112000.0,12,215900.0,formal,8.0,2,,0.423,1,1,0.0,0.0,0.0,0.0,ninguna,0.5181
2024-09-06,Baní,C104771,23,54300.0,146000.0,18,89800.0,formal,15.0,2,,0.138,1,1,7.0,0.0,1.0,0.0,ninguna,0.1511
2024-09-06,Santo Domingo,C309070,45,24600.0,65000.0,12,157200.0,formal,8.0,0,70.0,0.533,1,1,13.0,0.0,0.0,0.0,ninguna,0.18
2024-09-06,Azua,C300289,28,17200.0,60000.0,18,115100.0,formal,74.0,0,81.0,0.558,1,1,0.0,0.0,0.0,0.0,ninguna,0.0485
2024-09-06,San Cristóbal,C312505,33,29100.0,492000.0,24,164600.0,formal,11.0,0,,0.471,1,1,0.0,0.0,0.0,0.0,ninguna,0.1533
2024-09-06,Azua,C100341,46,22000.0,52000.0,36,97600.0,formal,149.0,0,77.0,0.37,1,1,0.0,0.0,0.0,0.0,ninguna,0.0215
2024-09-06,Santo Domingo,C308757,29,24400.0,44000.0,12,95400.0,informal,,0,67.0,0.326,1,1,0.0,0.0,0.0,0.0,ninguna,0.2116
2024-09-06,San Cristóbal,C117949,35,31300.0,95000.0,24,131500.0,pensionado,12.0,0,82.0,0.35,1,1,0.0,0.0,0.0,0.0,ninguna,0.0282
2024-09-06,Santo Domingo,C112316,42,30400.0,89000.0,18,121200.0,formal,19.0,0,,0.332,1,1,0.0,0.0,0.0,0.0,ninguna,0.1996
2024-09-06,Santo Domingo,C118281,33,67400.0,165000.0,6,285000.0,informal,,0,63.0,0.352,1,1,50.0,1.0,7.0,1.0,ninguna,0.3703
2024-09-06,Azua,C110145,36,38700.0,149000.0,12,209600.0,formal,60.0,0,57.0,0.451,1,1,27.0,0.0,0.0,0.0,ninguna,0.1578
2024-09-06,Baní,C111892,55,22900.0,155000.0,6,140800.0,formal,31.0,1,,0.512,1,1,15.0,0.0,3.0,0.0,ninguna,0.2071
